Status,Project,Branch,Change-id,Upload date,Days since upload,Last update date,Days since last update,Author,Review
TO_REVIEW,apps/core/preloaded/smartsearch,tizen,I9ee5226993e8b94ee735e4ace01a71fcf37f0576,2014-03-04,166,2014-03-04,166,kthierry,https://review.tizen.org/gerrit/#/c/17164
TO_REVIEW,apps/core/preloaded/lockscreen,tizen,Ifa3244a1011aa5cc9b4dc7e20b3d135b2ab86096,2014-03-03,167,2014-03-03,167,kthierry,https://review.tizen.org/gerrit/#/c/17072
TO_REVIEW,apps/core/preloaded/pwlock,tizen,I073e9be7a3019011aa2413635a0d660426ac95c4,2014-03-03,167,2014-03-03,167,kthierry,https://review.tizen.org/gerrit/#/c/17059
TO_REVIEW,platform/core/api/connection,tizen,Ia3a008558ab453d356821862cac6171698c21b20,2014-03-01,169,2014-03-01,169,jeik,https://review.tizen.org/gerrit/#/c/17028
TO_REVIEW,platform/core/api/connection,tizen,I00b6fc1cfd2fa00a91c9f12200a4a126cf5e21f8,2014-03-01,169,2014-03-01,169,jeik,https://review.tizen.org/gerrit/#/c/17027
TO_REVIEW,apps/core/preloaded/taskmanager,tizen,I931b3a519939d6a6a4d2de37607b1bbd7d5cc5b0,2014-01-27,202,2014-02-28,170,dorileo,https://review.tizen.org/gerrit/#/c/15761
TO_REVIEW,apps/core/preloaded/image-viewer,tizen,I8b79dd7926d76a59652ea4507b34ee769ade88dd,2014-01-27,202,2014-02-28,170,dorileo,https://review.tizen.org/gerrit/#/c/15747
TO_REVIEW,apps/core/preloaded/image-viewer,tizen,I152e6a0a34546ac4b35b792ff7481d2f8a70a367,2014-01-27,202,2014-02-28,170,dorileo,https://review.tizen.org/gerrit/#/c/15748
TO_REVIEW,platform/upstream/coreutils,tizen,I177a4fbcd7449794db208fe8d70dfcfc7a65b7a3,2014-02-21,177,2014-02-25,173,mwereski,https://review.tizen.org/gerrit/#/c/16691
TO_REVIEW,platform/core/connectivity/libnet-client,tizen,I3aa2c3c4a03cdda1ea1937e046366295223208df,2014-02-25,173,2014-02-25,173,jeik,https://review.tizen.org/gerrit/#/c/16842
TO_REVIEW,apps/core/preloaded/taskmanager,tizen,I3e582c1f531ee0fcdb230c3ab366f0e957a647a9,2014-02-20,178,2014-02-24,174,kthierry,https://review.tizen.org/gerrit/#/c/16646
TO_REVIEW,platform/core/system/kdbus-bus,kdbus-integration,I695af8464c8edd5392e089ab1359e7eef3c0bcfa,2014-02-24,174,2014-02-24,174,mwereski,https://review.tizen.org/gerrit/#/c/16813
TO_REVIEW,platform/core/connectivity/libnet-client,tizen,I930e35c5bc4779bbcf2e009a3bb3d3f31b6c22e2,2014-02-24,175,2014-02-24,175,jeik,https://review.tizen.org/gerrit/#/c/16711
TO_REVIEW,platform/core/connectivity/libnet-client,tizen,I297ad652dc74f4565ca444cc4254d6aea15cbbca,2014-02-24,175,2014-02-24,175,jeik,https://review.tizen.org/gerrit/#/c/16710
TO_REVIEW,platform/core/connectivity/libnet-client,tizen,I7cb357c5645dbaa982a2254fb87a60dd9133355e,2014-02-24,175,2014-02-24,175,jeik,https://review.tizen.org/gerrit/#/c/16708
TO_REVIEW,platform/core/connectivity/libnet-client,tizen,I45de087d84c53fac112f6ebd49bdcfbc31533ff7,2014-02-23,175,2014-02-23,175,jeik,https://review.tizen.org/gerrit/#/c/16707
TO_REVIEW,platform/core/connectivity/libnet-client,tizen,I7d077a345f1e3de5c0e99b0cdcdceb41b7effc98,2014-02-23,175,2014-02-23,175,jeik,https://review.tizen.org/gerrit/#/c/16706
TO_REVIEW,platform/core/connectivity/libnet-client,tizen,I6f4341e232a6d8f1e682fe83f66415ca2247c8df,2014-02-23,175,2014-02-23,175,jeik,https://review.tizen.org/gerrit/#/c/16705
TO_REVIEW,platform/core/connectivity/libnet-client,tizen,I59e2f7acef3e515648eba4e63cf27a62d130a6af,2014-02-23,175,2014-02-23,175,jeik,https://review.tizen.org/gerrit/#/c/16704
TO_REVIEW,platform/core/connectivity/libnet-client,tizen,I7b9f830c559f4d72b387211bba30b07a2754af8d,2014-02-23,175,2014-02-23,175,jeik,https://review.tizen.org/gerrit/#/c/16703
TO_REVIEW,platform/core/connectivity/libnet-client,tizen,If34dbf311ea6fec989f3cecd31eb285e740780c1,2014-02-22,176,2014-02-23,175,jeik,https://review.tizen.org/gerrit/#/c/16698
TO_REVIEW,platform/core/pim/calendar-service,tizen,Icd1ed1b4c4bb07db0a0fc69fea96c7630ff4a01e,2014-02-20,178,2014-02-21,177,iamjs,https://review.tizen.org/gerrit/#/c/16648
TO_REVIEW,platform/core/connectivity/libnet-client,tizen,I4a0179435af557d388b7201b3551e182343c1132,2014-02-19,179,2014-02-19,179,jeik,https://review.tizen.org/gerrit/#/c/16598
TO_REVIEW,platform/core/connectivity/libnet-client,tizen,I9786ef59a07b3df63e32213140c6ae3aaa4df468,2014-02-19,179,2014-02-19,179,jeik,https://review.tizen.org/gerrit/#/c/16592
TO_REVIEW,platform/core/connectivity/libnet-client,tizen,Ib8415f71e2f5a3c4f0e8319f265648c39e6570ad,2014-02-19,179,2014-02-19,179,jeik,https://review.tizen.org/gerrit/#/c/16590
TO_REVIEW,platform/core/connectivity/libnet-client,tizen,Icbd9f0a8d4051cdd3adb5ccc532738fab4c7e97f,2014-02-19,179,2014-02-19,179,jeik,https://review.tizen.org/gerrit/#/c/16573
TO_REVIEW,apps/core/preloaded/ug-image-viewer-efl,tizen,Iaf14f2156eda533064d97cd42f984b795a046d9a,2013-09-20,331,2014-02-18,180,lstelmach,https://review.tizen.org/gerrit/#/c/10147
TO_REVIEW,apps/core/preloaded/clock,tizen,I76fd261ae7c42c8624fdb0fb843e824c10eb2651,2014-02-06,192,2014-02-18,181,akmadhan,https://review.tizen.org/gerrit/#/c/16103
TO_REVIEW,apps/core/preloaded/lockscreen,tizen,Iacf41399c7214e86ae467f6cd1f3d27088d1978a,2014-02-14,185,2014-02-17,181,wuzhiwen,https://review.tizen.org/gerrit/#/c/16369
TO_REVIEW,apps/core/preloaded/ug-wifi-efl,devel,Ib851067f348468f8a9d839fff8e87964b7f25d28,2014-02-14,185,2014-02-14,184,hyunjeekim,https://review.tizen.org/gerrit/#/c/16366
TO_REVIEW,apps/core/preloaded/ug-wifi-efl,devel,I7b04f2f6502a861c1f24fdfa3f3cdd08b625dbf1,2014-02-14,185,2014-02-14,184,hyunjeekim,https://review.tizen.org/gerrit/#/c/16365
TO_REVIEW,platform/core/system/sync-agent,tizen,I88a4df4951bd240aef82e6960b9f91e6e4f1067d,2014-01-08,221,2014-02-04,194,jobol,https://review.tizen.org/gerrit/#/c/14608
TO_REVIEW,apps/core/preloaded/my-account,tizen,I40db7bf89e8de6bd351e08e927cc0967bae16aaf,2013-09-10,341,2014-01-30,199,sckim81,https://review.tizen.org/gerrit/#/c/9893
TO_REVIEW,profile/mobile/weston-mobile-shell,devel/wayland,I15a61e7216633b33306f6938bec42b9f8cd3d4ee,2014-01-27,202,2014-01-27,202,wuzhiwen,https://review.tizen.org/gerrit/#/c/15695
TO_REVIEW,platform/core/pim/contacts-service,tizen,I1b7473384b7ab85bdbb035b12360c0472da31565,2014-01-21,208,2014-01-21,208,donghee,https://review.tizen.org/gerrit/#/c/15434
TO_REVIEW,platform/core/pim/contacts-service,tizen,I5dd8549801526e7c003f27787f7ea3ee527632c5,2014-01-20,209,2014-01-21,209,donghee,https://review.tizen.org/gerrit/#/c/15385
TO_REVIEW,platform/core/pim/contacts-service,tizen,I2af5d55199dfd2f8a11815985dd99bcf70760173,2014-01-20,209,2014-01-21,209,donghee,https://review.tizen.org/gerrit/#/c/15384
TO_REVIEW,sdk/doc/content,master,Ie0cce6cc0eb912c55a7626d80effff22cdc361a0,2014-01-17,213,2014-01-17,213,mklove,https://review.tizen.org/gerrit/#/c/15221
TO_REVIEW,apps/core/preloaded/clock,tizen,I017c489729399cea171d8b6cc108af364074d6e1,2014-01-13,216,2014-01-13,216,jacekbe,https://review.tizen.org/gerrit/#/c/14945
TO_REVIEW,apps/core/preloaded/indicator-win,tizen,I7dd19cd2df306c328b7a734c45e34af6fd1c391c,2013-12-17,243,2014-01-10,219,wangfei,https://review.tizen.org/gerrit/#/c/13854
TO_REVIEW,apps/core/preloaded/menu-screen,tizen,I814e070876572164e3a8ffd746a33b30cbafdfed,2013-12-11,250,2014-01-10,219,wangfei,https://review.tizen.org/gerrit/#/c/13632
TO_REVIEW,platform/framework/native/ime,tizen,Ida6f235f23dfecf086e75a142da96c480afa1948,2013-08-29,354,2014-01-07,222,jh0522choi,https://review.tizen.org/gerrit/#/c/8890
TO_REVIEW,apps/core/preloaded/ug-myfile-efl,tizen,Iddf9220566192374b5ce954e0c1477048cc94427,2013-12-13,247,2013-12-31,230,mwereski,https://review.tizen.org/gerrit/#/c/13754
TO_REVIEW,apps/core/preloaded/ug-camera-efl,tizen,Ia51427817e24b7f7eb81f77eb15e2e5fb8365556,2013-12-16,244,2013-12-31,230,mwereski,https://review.tizen.org/gerrit/#/c/13803
TO_REVIEW,apps/core/preloaded/email,tizen,I9036a0b81e681e08db7a97c9a9d2db9c9395deb5,2013-12-16,244,2013-12-31,230,mwereski,https://review.tizen.org/gerrit/#/c/13789
TO_REVIEW,sdk/doc/content,master,I1c673e7e0fc22d1fff2ab597d77f1ce351c032b9,2013-12-26,234,2013-12-26,234,rachel,https://review.tizen.org/gerrit/#/c/14170
TO_REVIEW,apps/core/preloaded/message-app,tizen,Ie4a3c728ed4aaf0006c77ac51f366c61fd938bfb,2013-12-13,247,2013-12-20,241,mwereski,https://review.tizen.org/gerrit/#/c/13748
TO_REVIEW,platform/upstream/systemd,tizen,I96ab22c77162107a00c5ae7f2c704158d633b73f,2013-11-01,290,2013-12-13,248,caramis,https://review.tizen.org/gerrit/#/c/11652
TO_REVIEW,apps/core/preloaded/gallery,tizen,I807bb5577da66b4ff1825263e88a85b70c1614f5,2013-12-12,248,2013-12-12,248,mwereski,https://review.tizen.org/gerrit/#/c/13696
TO_REVIEW,apps/native/sample/CipherMessage,tizen,Ibf686cd93677c80251cd1b2c4fd6bb5c10274787,2013-11-11,280,2013-11-22,268,varinderpratap,https://review.tizen.org/gerrit/#/c/11997
TO_REVIEW,apps/core/preloaded/minicontrol,tizen,I593152d3d0ad2cadc0d4279ffc8f8671783e74d9,2013-09-25,326,2013-09-30,321,lstelmach,https://review.tizen.org/gerrit/#/c/10231
TO_REVIEW,platform/core/appfw/aul-1,tizen,I360e2ee53caf937a954e9d8719ad276356d87a5c,2013-08-26,356,2013-08-31,351,jobol,https://review.tizen.org/gerrit/#/c/8756
TO_VERIFY,profile/ivi/weston-ivi-shell,tizen,I77e57365f0537b8942c507f3d44677e986adeae3,2014-07-01,47,2014-08-15,2,pcoval,https://review.tizen.org/gerrit/#/c/23680
TO_VERIFY,platform/upstream/keyutils,tizen,I59b1a89e354a1482f921ee5c2d95849797afc476,2014-08-04,13,2014-08-05,13,ronan,https://review.tizen.org/gerrit/#/c/25403
TO_VERIFY,platform/upstream/gcc48,tizen,I29fb3d75f7edbc0af081aa7c0f07c22b9735a591,2014-01-23,207,2014-07-18,31,cometzero,https://review.tizen.org/gerrit/#/c/15536
TO_VERIFY,platform/core/appfw/badge,tizen,Ic05a484941be3ebfd844b915f6fa6f2801bc6ad4,2014-06-17,61,2014-06-20,58,jbmartin,https://review.tizen.org/gerrit/#/c/23093
TO_VERIFY,platform/core/security/secure-storage,tizen,Ic41b8dffa086501a022f735920878dd49e40b976,2014-06-19,59,2014-06-19,59,vzh,https://review.tizen.org/gerrit/#/c/23193
TO_VERIFY,platform/upstream/weekeyboard,tizen,I226eb1213f599a9879f7fce822e7a8dc40fe3a7e,2014-05-16,93,2014-06-13,66,mbachmann,https://review.tizen.org/gerrit/#/c/21273
TO_VERIFY,platform/upstream/ima-evm-utils,tizen,Id507e1659f158b15cde5ce2207d229a2360a145a,2014-05-29,80,2014-06-10,68,zjasinski,https://review.tizen.org/gerrit/#/c/22177
TO_VERIFY,platform/upstream/weekeyboard,tizen,I533269751bb5b46f853e41a2c5cc59595822FFF1,2014-05-13,96,2014-05-14,96,pcoval,https://review.tizen.org/gerrit/#/c/20866
TO_VERIFY,kernel/swap-modules,prod_rel,I7f4eb4e441763ab88ccccd0b6305ac81fe8a886e,2014-03-27,143,2014-03-27,143,vasiliy,https://review.tizen.org/gerrit/#/c/18646
TO_VERIFY,platform/core/messaging/email-service,tizen,If6c31c8ddb2fe427206be17e9ab9452c42791455,2014-03-11,159,2014-03-11,159,zolkis,https://review.tizen.org/gerrit/#/c/17835
TO_VERIFY,platform/core/connectivity/nfc-manager,tizen,Ie727569baece6736dfe25cb3f8418f622c189f12,2014-02-14,185,2014-02-17,181,abhijitrd,https://review.tizen.org/gerrit/#/c/16361
TO_VERIFY,apps/core/preloaded/ug-wifi-efl,devel,Ifda933ad0d22a7cc0137bdbfb15b5647df9d8532,2014-02-14,185,2014-02-14,184,hyunjeekim,https://review.tizen.org/gerrit/#/c/16353
TO_VERIFY,platform/core/messaging/msg-service,tizen,I46aebbb88dafff021cd056e22ae0abda749b537d,2014-01-17,212,2014-01-27,202,limachaves,https://review.tizen.org/gerrit/#/c/15291
TO_VERIFY,platform/core/messaging/email-service,tizen,I232d3161a2fcdd27583128b6e66e8d4e1642757e,2014-01-17,212,2014-01-27,202,ibriano,https://review.tizen.org/gerrit/#/c/15301
TO_VERIFY,platform/core/messaging/email-service,tizen,If7e76afe2e6f9017cc529076480f3c0709bd71d7,2014-01-17,212,2014-01-27,202,ibriano,https://review.tizen.org/gerrit/#/c/15300
TO_VERIFY,platform/core/messaging/email-service,tizen,Ieb7f272766f004d98216849eb274f89d7fb88ee0,2014-01-17,212,2014-01-27,202,ibriano,https://review.tizen.org/gerrit/#/c/15299
TO_VERIFY,platform/core/messaging/email-service,tizen,I17244814abd09a57d19a03655141aa188bf0af35,2014-01-17,212,2014-01-27,202,ibriano,https://review.tizen.org/gerrit/#/c/15298
TO_VERIFY,platform/core/messaging/email-service,tizen,Ic8189f298ba8692e694f33dfb2dc92e20f657720,2014-01-17,212,2014-01-27,202,ibriano,https://review.tizen.org/gerrit/#/c/15297
TO_VERIFY,platform/core/messaging/email-service,tizen,I5cbef988aee14e26751c04dba21d19681667f0a7,2014-01-17,212,2014-01-27,202,ibriano,https://review.tizen.org/gerrit/#/c/15296
TO_VERIFY,platform/core/messaging/msg-service,tizen,I51d31dac3fb372ab0279f0833dc347a1ae721313,2014-01-17,212,2014-01-27,202,limachaves,https://review.tizen.org/gerrit/#/c/15290
TO_VERIFY,platform/core/messaging/msg-service,tizen,I55caeb4735bbe4e88af1d233c6cb3a14c7a2353d,2014-01-17,212,2014-01-27,202,limachaves,https://review.tizen.org/gerrit/#/c/15288
TO_VERIFY,platform/core/messaging/msg-service,tizen,I5aadb4c2016c68ab26c4fae827e6d1607dd62952,2014-01-17,212,2014-01-27,202,limachaves,https://review.tizen.org/gerrit/#/c/15286
TO_VERIFY,platform/core/messaging/msg-service,tizen,Icb4da646e30057c53aabcbb6f46ca1b635dd554d,2014-01-17,212,2014-01-27,202,limachaves,https://review.tizen.org/gerrit/#/c/15285
TO_VERIFY,platform/core/messaging/msg-service,tizen,I4923904320d0b7e4e3126ca9aa1c10fdb71269f5,2014-01-17,212,2014-01-27,202,limachaves,https://review.tizen.org/gerrit/#/c/15292
TO_VERIFY,platform/core/messaging/msg-service,tizen,I01cca663b3d55f087486e64452c70b5a345f042e,2014-01-17,212,2014-01-27,202,limachaves,https://review.tizen.org/gerrit/#/c/15289
TO_VERIFY,platform/core/messaging/msg-service,tizen,I6fe6485bc809ef2bc1dae7899ea398a3e3992f74,2014-01-17,212,2014-01-27,202,limachaves,https://review.tizen.org/gerrit/#/c/15287
TO_VERIFY,platform/framework/native/content,tizen,I94c4d01c7ad469826f4942eb1a5c36cf17231dfb,2014-01-06,224,2014-01-06,224,seokpil,https://review.tizen.org/gerrit/#/c/14491
TO_VERIFY,platform/framework/native/messaging,tizen,Ia85639617d889487768cc757124701b3e5c6119e,2013-10-15,306,2013-11-25,265,dmichaluk,https://review.tizen.org/gerrit/#/c/10967
TO_VERIFY,platform/framework/native/content,tizen,I0507dd5c4f21a0cf0cb7d847dfede94b4524b7aa,2013-10-14,307,2013-11-21,269,dmichaluk,https://review.tizen.org/gerrit/#/c/10867
TO_REVIEW_AND_VERIFY,platform/core/uifw/dali-core,tizen,I9d85d51c2960dfe90c1b033cc946eee037894028,2014-08-16,2,2014-08-16,2,adeelkazmi,https://review.tizen.org/gerrit/#/c/26112
TO_REVIEW_AND_VERIFY,platform/core/uifw/dali-core,tizen,I45d28dd569f97f5b94bde0ff76abb77f7487c167,2014-08-16,2,2014-08-16,2,adeelkazmi,https://review.tizen.org/gerrit/#/c/26113
TO_REVIEW_AND_VERIFY,platform/kernel/linux-3.10,tizen,I84820422af70bea19cefe6d24f0f9bff5756637d,2014-08-16,2,2014-08-16,2,mchehab,https://review.tizen.org/gerrit/#/c/26111
TO_REVIEW_AND_VERIFY,profile/ivi/wayland-ivi-extension,tizen,Ie04a031f8659c74c1b4810298037e2693a00c78e,2014-08-15,2,2014-08-16,2,jankovac503,https://review.tizen.org/gerrit/#/c/26101
TO_REVIEW_AND_VERIFY,profile/ivi/wayland-ivi-extension,tizen,Ic880ec56c9df48d778112efa9b7d8e973c39ba1d,2014-08-15,2,2014-08-15,2,jankovac503,https://review.tizen.org/gerrit/#/c/26103
TO_REVIEW_AND_VERIFY,profile/ivi/wayland-ivi-extension,tizen,I3400c102f69f2974f483170ca982f21f7c7bd11e,2014-08-15,2,2014-08-15,2,jankovac503,https://review.tizen.org/gerrit/#/c/26102
TO_REVIEW_AND_VERIFY,profile/ivi/wayland-ivi-extension,tizen,Ic7b2891dd0bfa31bbab5331b361ba5d31088332e,2014-08-15,2,2014-08-15,2,jankovac503,https://review.tizen.org/gerrit/#/c/26105
TO_REVIEW_AND_VERIFY,profile/ivi/wayland-ivi-extension,tizen,Ib60f840515a425a4110e3a794e3ab026af615899,2014-08-15,2,2014-08-15,2,jankovac503,https://review.tizen.org/gerrit/#/c/26104
TO_REVIEW_AND_VERIFY,platform/core/uifw/dali-toolkit,tizen,I0c3c42da8ea207aa90597a463ee4d0a91e97a7b4,2014-08-15,2,2014-08-15,2,ferransole,https://review.tizen.org/gerrit/#/c/26106
TO_REVIEW_AND_VERIFY,platform/core/uifw/dali-toolkit,tizen,I041c1afd9ec25961c6159df7967cb66cfc7eb225,2014-08-15,2,2014-08-15,2,lcm,https://review.tizen.org/gerrit/#/c/26099
TO_REVIEW_AND_VERIFY,profile/ivi/weston-ivi-shell,tizen,I5ffaea7be1618b62ff7416f01660aa47b3884ba6,2014-08-15,2,2014-08-15,2,jankovac503,https://review.tizen.org/gerrit/#/c/26098
TO_REVIEW_AND_VERIFY,profile/ivi/weston-ivi-shell,tizen,I238dbc25b5d042c4cad6c1fd35fd7fd2b8f32bd3,2014-08-15,2,2014-08-15,2,jankovac503,https://review.tizen.org/gerrit/#/c/26097
TO_REVIEW_AND_VERIFY,profile/ivi/weston-ivi-shell,tizen,I78b8b55adb51622a405f64d49de4390bf4afa741,2014-08-15,2,2014-08-15,2,jankovac503,https://review.tizen.org/gerrit/#/c/26096
TO_REVIEW_AND_VERIFY,profile/ivi/weston-ivi-shell,tizen,I18d4ab616f42d3f56a81d96b420fae7d422615d4,2014-08-15,2,2014-08-15,2,jankovac503,https://review.tizen.org/gerrit/#/c/26095
TO_REVIEW_AND_VERIFY,profile/ivi/weston-ivi-shell,tizen,I9c976d66396ddb0a2f9def401387111a3eb0e09a,2014-08-15,2,2014-08-15,2,jankovac503,https://review.tizen.org/gerrit/#/c/26094
TO_REVIEW_AND_VERIFY,profile/ivi/weston-ivi-shell,tizen,I0c01533e0ac23ca5874b8da7c665c8f4e751bbd6,2014-08-15,2,2014-08-15,2,jankovac503,https://review.tizen.org/gerrit/#/c/26093
TO_REVIEW_AND_VERIFY,profile/ivi/weston-ivi-shell,tizen,I777e491cca44c7bdd73da51538065f1c2dbad90e,2014-08-15,2,2014-08-15,2,jankovac503,https://review.tizen.org/gerrit/#/c/26092
TO_REVIEW_AND_VERIFY,profile/ivi/weston-ivi-shell,tizen,I93b1398064228b5189782ac9030ff9515abd5283,2014-08-15,2,2014-08-15,2,jankovac503,https://review.tizen.org/gerrit/#/c/26091
TO_REVIEW_AND_VERIFY,profile/ivi/weston-ivi-shell,tizen,I39c155b5430d6da191e87f60bf7aee30cbbacb16,2014-08-15,2,2014-08-15,2,jankovac503,https://review.tizen.org/gerrit/#/c/26090
TO_REVIEW_AND_VERIFY,profile/ivi/weston-ivi-shell,tizen,I4e6908b59caa881fdf10f772996e2d88aeaefdb5,2014-08-15,2,2014-08-15,2,jankovac503,https://review.tizen.org/gerrit/#/c/26089
TO_REVIEW_AND_VERIFY,profile/ivi/weston-ivi-shell,tizen,Ia1345b1366f2cc831bd5a912edbc6893cfa2ef24,2014-08-15,2,2014-08-15,2,jankovac503,https://review.tizen.org/gerrit/#/c/26088
TO_REVIEW_AND_VERIFY,profile/ivi/weston-ivi-shell,tizen,I17f306884ef58b6b0fdafadb31848f1a80337de0,2014-08-15,2,2014-08-15,2,jankovac503,https://review.tizen.org/gerrit/#/c/26087
TO_REVIEW_AND_VERIFY,profile/ivi/weston-ivi-shell,tizen,I8aa9090ba9e655e87d02d07e8f6bad2792db3149,2014-08-15,2,2014-08-15,2,jankovac503,https://review.tizen.org/gerrit/#/c/26086
TO_REVIEW_AND_VERIFY,profile/ivi/weston-ivi-shell,tizen,If6c60f71ccff184a485895511d50837a04e2658c,2014-08-15,2,2014-08-15,2,jankovac503,https://review.tizen.org/gerrit/#/c/26085
TO_REVIEW_AND_VERIFY,profile/ivi/weston-ivi-shell,tizen,I56aa6c1a58faf37c5571ed02373598dfa7cf2993,2014-08-15,2,2014-08-15,2,jankovac503,https://review.tizen.org/gerrit/#/c/26084
TO_REVIEW_AND_VERIFY,profile/ivi/weston-ivi-shell,tizen,Id970b90b1b3a7ba1737d935fd40fd3592910fbb1,2014-08-15,2,2014-08-15,2,jankovac503,https://review.tizen.org/gerrit/#/c/26083
TO_REVIEW_AND_VERIFY,profile/ivi/weston-ivi-shell,tizen,Ifa7baa7fa53b7a7ee1d73a27fca70eb6d7fdb241,2014-08-15,2,2014-08-15,2,jankovac503,https://review.tizen.org/gerrit/#/c/26082
TO_REVIEW_AND_VERIFY,platform/core/appfw/message-port,tizen,I57de219c990678902d34a38d4c207128c1c55e6a,2014-08-15,2,2014-08-15,2,avalluri,https://review.tizen.org/gerrit/#/c/26079
TO_REVIEW_AND_VERIFY,platform/upstream/efl,tizen,Ie6671c2a82988596a36017b0ca8e96215218de47,2014-08-15,2,2014-08-15,2,jankovac503,https://review.tizen.org/gerrit/#/c/26077
TO_REVIEW_AND_VERIFY,profile/ivi/meta-ivi,tizen,Ifec0934e80773ec4f4d8e4a4c355383181db3c98,2014-08-08,9,2014-08-15,2,mythi,https://review.tizen.org/gerrit/#/c/25707
TO_REVIEW_AND_VERIFY,profile/ivi/meta-ivi,tizen,I547e046f9e756b41b2f1c49087186f6dcd3c2e9e,2014-08-08,9,2014-08-15,2,mythi,https://review.tizen.org/gerrit/#/c/25706
TO_REVIEW_AND_VERIFY,platform/core/uifw/dali-core,tizen,Ia68637c025863bdb0d7c998b017b26ce19d22a42,2014-08-14,3,2014-08-15,2,victorc,https://review.tizen.org/gerrit/#/c/26028
TO_REVIEW_AND_VERIFY,platform/upstream/qemu-accel,tizen,I3556452fa54c3160878983c7272649b08b98a286,2014-08-14,3,2014-08-15,3,sdx,https://review.tizen.org/gerrit/#/c/26055
TO_REVIEW_AND_VERIFY,scm/git-obs-mapping,master,I3d79f6f382c80244adea56f1363fbff1e256f72d,2014-08-14,3,2014-08-15,3,pcoval,https://review.tizen.org/gerrit/#/c/26047
TO_REVIEW_AND_VERIFY,platform/upstream/csf-framework,tizen,I79597db19b6f86d1454d62e23d7ad82e6db52de9,2014-08-14,3,2014-08-15,3,jlwhiteman,https://review.tizen.org/gerrit/#/c/26067
TO_REVIEW_AND_VERIFY,platform/upstream/libgpg-error,tizen,Ie008ea963905475b7ce2391b2296120a0728f35f,2014-08-15,3,2014-08-15,3,jlwhiteman,https://review.tizen.org/gerrit/#/c/26068
TO_REVIEW_AND_VERIFY,platform/core/uifw/dali-demo,tizen,I4fa4068d007e8a53a4220c689c64867aaed718b9,2014-08-14,3,2014-08-14,3,davidsteele,https://review.tizen.org/gerrit/#/c/26065
TO_REVIEW_AND_VERIFY,profile/common/meta,tizen,Ifdea2d3914a1305db0febb48c3fff2db5d0a197c,2014-08-14,3,2014-08-14,3,sdx,https://review.tizen.org/gerrit/#/c/26062
TO_REVIEW_AND_VERIFY,platform/core/security/cynara,tizen,Ie5b86a71c7ad721c521ca282ce7ffa560fa2de5e,2014-08-14,3,2014-08-14,3,mniesluchow,https://review.tizen.org/gerrit/#/c/26042
TO_REVIEW_AND_VERIFY,platform/core/security/cynara,tizen,I38c5686a0bd796e32c744452523407bada3c24dc,2014-08-11,6,2014-08-14,3,mniesluchow,https://review.tizen.org/gerrit/#/c/25876
TO_REVIEW_AND_VERIFY,platform/core/uifw/dali-core,tizen,Iefb5d70d3af36575ad5610dfb525ece31ff72650,2014-08-14,3,2014-08-14,3,victorc,https://review.tizen.org/gerrit/#/c/26040
TO_REVIEW_AND_VERIFY,platform/core/security/security-containers,tizen,Ic968e876806ce44751c95a9161ba8f497427aee8,2014-08-04,13,2014-08-14,3,mmalicki2,https://review.tizen.org/gerrit/#/c/25407
TO_REVIEW_AND_VERIFY,platform/core/test/security-tests,tizen,Id05a92516053ca7128198fe61f8f5c805637d645,2014-07-30,18,2014-08-14,3,mniesluchow,https://review.tizen.org/gerrit/#/c/25137
TO_REVIEW_AND_VERIFY,platform/adaptation/samsung_exynos/xf86-video-exynos,devel/tizen,I53123e8dfc541966786aaaec81b1af74d3597e57,2014-08-14,3,2014-08-14,3,alexandr81,https://review.tizen.org/gerrit/#/c/26041
TO_REVIEW_AND_VERIFY,platform/core/uifw/dali-toolkit,tizen,I95b7d9edb7815377e9107ed441e0382f9f347bd5,2014-07-22,26,2014-08-14,3,victorc,https://review.tizen.org/gerrit/#/c/24815
TO_REVIEW_AND_VERIFY,platform/upstream/libinput,tizen,Icc00f5164583a5657e7699a686c76e49698093f2,2014-08-14,3,2014-08-14,3,pcoval,https://review.tizen.org/gerrit/#/c/26039
TO_REVIEW_AND_VERIFY,platform/upstream/libinput,tizen,Ia5af4a9a3294e3359dd67f635be1c0e97a416387,2014-08-14,3,2014-08-14,3,pcoval,https://review.tizen.org/gerrit/#/c/26038
TO_REVIEW_AND_VERIFY,platform/core/uifw/dali-adaptor,tizen,I3d870a821345a808332b367ed39560c1ce48ed20,2014-07-22,26,2014-08-14,3,victorc,https://review.tizen.org/gerrit/#/c/24814
TO_REVIEW_AND_VERIFY,platform/core/uifw/dali-core,tizen,I405599b9d9a9db14e20001916c92a9f08ba9410a,2014-07-22,26,2014-08-14,3,victorc,https://review.tizen.org/gerrit/#/c/24813
TO_REVIEW_AND_VERIFY,platform/core/test/security-tests,tizen,I575d19fb5abe525b168c1610ed24ca70f9d684c0,2014-07-30,18,2014-08-14,3,mniesluchow,https://review.tizen.org/gerrit/#/c/25159
TO_REVIEW_AND_VERIFY,platform/core/uifw/dali-adaptor,tizen,I1fd671be3bce521f013297138f62f2571f3bffe6,2014-07-16,32,2014-08-14,3,lcm,https://review.tizen.org/gerrit/#/c/24578
TO_REVIEW_AND_VERIFY,profile/ivi/ivi-repos,tizen,I8f61d211c275a09e7c943f8930e7bfa8b0e3f134,2014-08-14,3,2014-08-14,3,aliceliu,https://review.tizen.org/gerrit/#/c/26032
